sample_id	site_type	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19
8Mo4_1	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_2	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_3	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_4	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_5	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_6	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_7	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_8	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_10	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_11	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_12	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_13	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_14	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_15	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_16	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_17	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_18	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_19	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo4_20	Desert	4.341667	13.68333	27.20345	1379.736	28.7	-21.6	50.3	20.75	-13.18333	20.75	-13.18333	101	29	1	104.4875	70	3	70
8Mo5_1	Desert	4.220833	13.04167	26.7796	1336.191	28	-20.7	48.7	20.21667	-12.6333	20.21667	-12.6333	108	31	1	105.6581	75	3	75
8Mo5_2	Desert	4.220833	13.04167	26.7796	1336.191	28	-20.7	48.7	20.21667	-12.6333	20.21667	-12.6333	108	31	1	105.6581	75	3	75
8Mo5_3	Desert	4.220833	13.04167	26.7796	1336.191	28	-20.7	48.7	20.21667	-12.6333	20.21667	-12.6333	108	31	1	105.6581	75	3	75
8Mo6_1	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_2	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_3	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_4	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_5	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
8Mo6_6	Desert	3.55	12.83333	26.84798	1314.372	26.9	-20.9	47.8	19.31667	-12.9667	19.31667	-12.9667	119	33	1	102.7097	81	4	81
