	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Desert	rab.win.Grassland	diff.btw	diff.win	effect	overlap
SV249	0.223111528782144	0.785756261773167	0.0776983433233433	0.45167081585298	0.941432125643858	0.278011586645791	3.97472922660505	3.24475021954808	4.35134606953102	0.634984814243293	0.221184127869218
SV313	0.261211793273085	0.903780762777615	0.130603771228771	0.538769670475821	3.55739039246236	2.4421159948341	7.99813854421264	4.80437701344575	5.96637629933535	0.695683290792946	0.250000271265399
SV314	0.803216018475214	0.998943366146757	0.72721028971029	0.993036190049058	-0.723673920598515	0.0246797225217534	-1.42896809548221	-0.792821315823083	5.46758969566138	-0.100627234972174	0.453125038485087
SV335	0.188735061810816	0.777425236048769	0.157051282051282	0.710676149877029	-0.00880119189775108	0.826549604135438	-1.27024385331869	-2.25897981771642	3.36924664617453	-0.586931170702724	0.230529902156429
SV356	0.0528042592289923	0.44590839628206	0.021421287046287	0.301546255129046	-1.24557052620025	-2.53895654539253	4.3506401251599	6.47939467143615	5.60106254818076	1.06733115593282	0.131250657940489
SV435	0.817531942776269	0.997242869420163	0.87039522977023	0.993085603632479	-0.714512391233662	-0.463439891704014	-1.43676224842511	0.0156945103583599	5.8990779470463	-0.00314906690162816	0.5
SV458	0.129608642258468	0.704568205207662	0.0466876873126873	0.391284807929592	2.77862745909911	-0.643807615144477	6.5133312844652	5.33309670347054	8.0371954096668	0.664309185851519	0.180685794357714
SV624	0.712604532847188	0.987247068619752	0.822235056610057	0.978981315726369	-2.47188766265813	-2.27547324302798	-2.8725739873128	-0.185172494562613	5.78423151220329	-0.0225444277040222	0.484375012728044
SV633	0.187260296985204	0.775971897126174	0.08811500999001	0.471084937292314	2.1715788190482	1.66346764399414	7.03670944618939	5.04525370637434	5.4656278624727	0.756697383715549	0.231250307564939
SV638	0.831470156151302	1	0.381535131535131	0.967574056128018	1.11035993882287	1.81540325577348	-0.196697810629373	-1.77798470571876	4.35292060903904	-0.272513664617106	0.325000162295924
SV645	0.00544065992936908	0.191937204778641	0.00579628704628702	0.239459643365893	3.97696153522391	2.9892477270802	5.75384551999166	2.82394465515417	2.09319941537883	1.25660397920179	0.0750012462777981
SV680	0.438026440862098	0.994623099686621	0.278853958541459	0.901056405457844	-0.551702271372235	1.18621510552036	-3.68180099610229	-3.61453363230158	6.75243810246432	-0.455081449521773	0.309375181513484
SV809	0.0990183779520149	0.5571983371882	0.0931308275058276	0.468385381805862	-0.637671136012417	-1.76529524290223	5.75539861788647	6.79941876524819	6.57123727303908	0.890170860642366	0.236760419139104
SV840	0.455938858280485	0.978901498581685	0.233911921411922	0.73580556064613	3.27082098406131	1.54698196231112	5.25316219142085	2.96455898738063	5.55590422971222	0.437562912406166	0.306250185532131
SV845	0.112695656670853	0.618596983490013	0.0958364552114553	0.473512647088733	-0.840364685942738	-1.91668138622673	4.32396158797465	5.75546173652827	5.88148810537344	0.856570243218534	0.209375357184128
SV854	0.112248713713028	0.611023508154498	0.0383054445554445	0.35213661911555	-0.724747724468878	-2.06323328771532	2.99752733531113	4.86228536183049	5.49053754964859	0.764652667904787	0.168750480433145
SV915	0.405941536583202	0.952521408165855	0.074050949050949	0.453653734593739	2.56881802473076	1.97396170536455	4.44470578527069	2.32117532467097	4.52971395373325	0.475327670217429	0.211838355179471
SV951	0.34334644445045	0.954510933122529	0.321782384282384	0.93575487443437	0.812138843300115	3.74615259129096	-0.369812247878009	-3.19097335311139	5.78380585757169	-0.46717987950241	0.314641918338154
SV960	0.873300094735535	1	0.65151254995005	0.998507648868226	1.08706757260485	2.26692688132114	0.0587472454717908	-1.91780677691588	6.38038371126353	-0.241929475500182	0.395638717528756
SV994	0.111124169646531	0.735961827914285	0.0846965534465535	0.628716654632237	0.553175893386449	1.52970640122576	-2.91234143637357	-4.58789690678031	5.37301547872582	-0.820047865817566	0.196262071551004
SV1081	0.201960955545975	0.794799326418691	0.0861794455544456	0.467658586077271	0.872340162765053	-0.729116255426467	4.31791617447444	3.99566412133394	6.09070587572695	0.566081046513472	0.224299385797617
SV1136	0.630166661124626	0.998839338628195	0.675090534465535	0.999087428774929	4.21906714467625	4.44842545370649	4.08258098179793	0.439466292058158	7.34304769667488	0.051797220173515	0.453125038485087
SV1147	0.785321546289898	0.999704356860155	0.667873792873793	0.99660621496559	-0.917194841515229	0.0312966734180051	-1.8404360771958	-1.60440850132458	6.2516133576721	-0.211432268176577	0.417445551501987
SV1238	0.0117247637094683	0.271856702279856	0.0164731102231102	0.281946205503898	3.6016259550983	1.9883899646015	4.43688435331117	2.73667356148046	2.85761546996086	0.940863295665381	0.128125677262639
SV1268	0.144553054362953	0.649870875385715	0.2154251998002	0.705166771676934	-2.66069515695592	-1.29375044743952	-4.26070518745205	-3.32853409553614	5.26248375772132	-0.566206522212331	0.284375215565096
SV1339	0.317424889839602	0.889707904154188	0.274943806193806	0.809262292559422	1.16683635694379	-0.168109276464753	3.13720886922677	2.97272604290952	5.72374101342801	0.484351358099282	0.314641918338154
SV1400	0.0614735529838102	0.471880159661156	0.0732444638694639	0.436467890096202	-1.25254306947532	-2.56169989338955	5.07513871516317	6.81884069803551	6.24258680587526	1.03416280493689	0.199377327811031
SV1541	0.116699478746371	0.628978801903447	0.172231414418915	0.70352039319018	-2.38083488945512	-1.00059483488778	-4.15627521471867	-4.00175495422403	5.8877834532764	-0.64299422134113	0.225000320851094
SV1595	0.790298480387523	0.998814944040153	0.629422660672661	0.968802937991286	-2.55250130695088	-1.94659187494389	-3.70118459400541	-1.33136125174436	6.50260163171444	-0.213873687037181	0.42500006243983
SV1767	0.0958272106296065	0.568999371520307	0.0592844655344655	0.404665393087239	-0.832782728134998	-2.23606038007604	2.16034033685199	4.51269605311441	4.9627289304854	0.782801766261321	0.196262071551004
SV1873	0.73412448448925	0.99361895793666	0.794393106893107	0.98283390176419	-1.92624156040956	-1.77759800296827	-2.3001432690964	-0.141522884990501	6.54260650916927	-0.0237110822054541	0.485981319757566
SV2061	0.767110815101847	0.999348575997326	0.618363407425907	0.982220403337131	-2.26950009192952	-1.71772060277976	-3.36830965143471	-1.4028085725911	6.01660032874539	-0.22366255163294	0.406250079073589
SV2370	0.528459527420034	1	0.28636988011988	0.935743086611597	0.96288810005607	1.49160456504244	-2.34802649021303	-3.10163586567631	6.53591403990243	-0.415053742595877	0.314641918338154
SV2541	0.758702368300928	0.990864808680141	0.755005411255412	0.985186545874952	-2.65061614900152	-2.3336063510062	-3.25455178613498	-0.78681491568793	5.8133221641776	-0.108337246059926	0.431250057026856
SV2563	0.138291105820368	0.662519289728974	0.190312291874792	0.719042905422429	-2.40145145558528	-1.02815684649287	-4.07644088624005	-3.74747388545463	5.4087047520834	-0.595393859862657	0.225000320851094
SV2601	0.797944145013144	0.994948392454093	0.823980706793207	0.99819381339814	-0.324522980042116	0.0708920269809443	-0.642647353439454	-0.229764753189253	5.2913679240238	-0.0471052212504725	0.475000020395972
SV2622	0.746435216204992	0.992433980174207	0.741451257076257	0.984990231862619	-2.80883772819901	-2.41377993954234	-3.43866779640183	-0.315268917581182	6.51661574374643	-0.059477297513635	0.46417448395161
SV2661	0.785320024568496	0.998857553421731	0.75274204961705	0.979997121547794	-2.30942315731791	-2.12554355257444	-2.73210656900593	-0.413737724413782	7.33698111021108	-0.046005935015542	0.485981319757566
SV3107	0.103844686642778	0.612507084141542	0.180970071595072	0.70505297040363	-2.47861819953481	-1.03649366875145	-4.10978715441211	-4.20214550950714	5.56516620724467	-0.647096864492504	0.249221454781998
SV3228	0.692214834869711	1	0.550686292873793	0.979714470095178	0.131877801969627	1.67587859483193	-1.03063744618706	-2.08694438638849	6.15076001660984	-0.32724584759947	0.375000108506502
SV3295	0.77323427460001	0.996844358286006	0.77105966949717	0.9884941693995	-2.89853708447337	-2.55998112196298	-3.54700704145189	-0.348055697500469	6.11896961071628	-0.0438857869810564	0.478125017835999
SV3304	0.713403414415164	0.997365046411482	0.771314622877123	0.99386360705865	-0.581452185917492	-0.88996962999984	-0.261999361353297	0.188022702935663	5.47412024689573	0.0391964774357526	0.489096582030921
SV3332	0.69018008425548	1	0.556045516983017	0.991479428907472	0.169688408691903	0.523062226523719	-2.11954235975841	-1.79993611714417	6.06878556423754	-0.262782923916838	0.389408193728839
SV3338	0.183458518720355	0.770728166916429	0.25772924991675	0.81077935172074	-1.99654194601471	-0.95493544061489	-3.61541972578648	-3.77737214107343	5.99728404907615	-0.554234320499295	0.262500249590578
SV3684	0.148042522970701	0.624143950978066	0.057026307026307	0.388237019438515	-1.16493222019812	-2.38116699313443	2.02211273246787	4.01077566482097	4.89660397895553	0.742455678736966	0.17445528567521
